"ID",Name,Address,Featured image,Bing Maps URL,Latitude,Longitude,Rating,Rating Info,Category,Open Hours,Price,Scraped At,Website,Phone,Social Medias,Facebook,Instagram,Twitter,Emails
ypid:YN8196x17055224676283951962,RED DAO SPA,"Group 5, Thac Bac Street 29 Sapa 661300",https://www.bing.com/th?id=OLC./yshtq5Gu79xxw480x360&pid=Local,https://www.bing.com/maps?cp=22.336166381835938%7E103.8399429321289&lvl=17.0&q=RED%20DAO%20SPA%20%2C%20Group%205%2C%20Thac%20Bac%20Street%2029%20Sapa%20661300,22.33616638,103.8399429,4,Tripadvisor (732) - $$,,Closed · Opens 2 PM,,2025-04-03T03:34:50.158Z,,098 469 91 49,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x213814689402077992,Saparis Eatery & Cocktail Bar,02 Du_ng Hoang Di_u Sapa 330000 Lao Cai Province,https://www.bing.com/th?id=OLC.TLzghVzUwJp+jQ480x360&pid=Local,https://www.bing.com/maps?cp=22.336544036865234%7E103.84115600585938&lvl=17.0&q=Saparis%20Eatery%20%26%20Cocktail%20Bar%20%2C%2002%20Du_ng%20Hoang%20Di_u%20Sapa%20330000%20Lao%20Cai%20Province,22.33654404,103.841156,5,Tripadvisor (179) - $$,,Open · Closes 11 PM,,2025-04-03T03:34:50.158Z,https://www.saparis.net/,098 938 89 72,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x11123128813036807427,"Chợ Tình Quán - 63d Fansipan, Sapa",22 Ngũ Chỉ Sơn Sa Pa 31700 Lào Cai,https://www.bing.com/th?id=OLC.A6oJn+1AqjlYuw480x360&pid=Local,https://www.bing.com/maps?cp=22.33781623840332%7E103.84711456298828&lvl=17.0&q=Ch%E1%BB%A3%20T%C3%ACnh%20Qu%C3%A1n%20-%2063d%20Fansipan%2C%20Sapa%20%2C%2022%20Ng%C5%A9%20Ch%E1%BB%89%20S%C6%A1n%20Sa%20Pa%2031700%20L%C3%A0o%20Cai,22.33781624,103.8471146,5,Tripadvisor (212) - $$,,Open · Closes 10 PM,,2025-04-03T03:34:52.467Z,,0888 993 773,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x11338141660576070900,Nhà hàng Hải Lâm Sa Pa,69 Xuân viên Sa Pa 330000 Lào Cai,https://www.bing.com/th?id=OLC.oKXBRBmylbHEvw480x360&pid=Local,https://www.bing.com/maps?cp=22.33701515197754%7E103.8440933227539&lvl=17.0&q=Nh%C3%A0%20h%C3%A0ng%20H%E1%BA%A3i%20L%C3%A2m%20Sa%20Pa%20%2C%2069%20Xu%C3%A2n%20vi%C3%AAn%20Sa%20Pa%20330000%20L%C3%A0o%20Cai,22.33701515,103.8440933,,,,Open · Closes 11 PM,,2025-04-03T03:34:52.467Z,,093 424 66 96,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x2785228087676503610,Hotpot Center,71 Đường Xuân Viên Thị Xã Sa Pa,https://www.bing.com/th?id=OLC.arGPlHHVZffkGg480x360&pid=Local,https://www.bing.com/maps?cp=22.337175369262695%7E103.84412384033203&lvl=17.0&q=Hotpot%20Center%20%2C%2071%20%C4%90%C6%B0%E1%BB%9Dng%20Xu%C3%A2n%20Vi%C3%AAn%20Th%E1%BB%8B%20X%C3%A3%20Sa%20Pa,22.33717537,103.8441238,3,Tripadvisor (17) - $$,,,,2025-04-03T03:34:52.468Z,https://hotpotcenter.vn/,094 545 55 93,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x2117488444806136078,Am Thuc Tran Gia,06 Be Van Dan Sapa 330000 Lao Cai Province,,https://www.bing.com/maps?cp=22.338476181030273%7E103.85063934326172&lvl=17.0&q=Am%20Thuc%20Tran%20Gia%20%2C%2006%20Be%20Van%20Dan%20Sapa%20330000%20Lao%20Cai%20Province,22.33847618,103.8506393,5,Tripadvisor (1) - $,,Open 24 hours,,2025-04-03T03:34:54.777Z,https://amthucsapa.com/,0869 299 959,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x3011059155922991577,Pho Minh,"128 Thạch Sơn, Sapa,Lao Cai, Lào Cai 100000",https://www.bing.com/th?id=OLC.Un+/hRH8txokpA480x360&pid=Local,https://www.bing.com/maps?cp=22.3367862701416%7E103.84768676757812&lvl=17.0&q=Pho%20Minh%20%2C%20128%20Th%E1%BA%A1ch%20S%C6%A1n%2C%20Sapa%2CLao%20Cai%2C%20L%C3%A0o%20Cai%20100000,22.33678627,103.8476868,,,,Open · Closes 10 PM,,2025-04-03T03:34:54.778Z,https://www.facebook.com/phoMinhSapa/,090 552 09 89,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x12982595279551456643,Noj Restaurant,"Khu Du Lịch Nghỉ Dưỡng Cao Cấp Cầu Mây Tổ 3, Phường Cầu Mây Sapa 330000 Lao Cai Province",https://www.bing.com/th?id=OLC.eruDONVbjRLDMg480x360&pid=Local,https://www.bing.com/maps?cp=22.323646545410156%7E103.85462951660156&lvl=17.0&q=Noj%20Restaurant%20%2C%20Khu%20Du%20L%E1%BB%8Bch%20Ngh%E1%BB%89%20D%C6%B0%E1%BB%A1ng%20Cao%20C%E1%BA%A5p%20C%E1%BA%A7u%20M%C3%A2y%20T%E1%BB%95%203%2C%20Ph%C6%B0%E1%BB%9Dng%20C%E1%BA%A7u%20M%C3%A2y%20Sapa%20330000%20Lao%20Cai%20Province,22.32364655,103.8546295,,,,Open 24 hours,,2025-04-03T03:35:16.241Z,,096 867 25 10,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x5485522060101138873,Andee Sapa Restaurant - Buffet Grill Hotpot & Vegan Food,47b Muong Hoa Sapa 330000 ラオカイ省,https://www.bing.com/th?id=OLC.jt0fz9QmF7b6bQ480x360&pid=Local,https://www.bing.com/maps?cp=22.329998016357422%7E103.84580993652344&lvl=17.0&q=Andee%20Sapa%20Restaurant%20-%20Buffet%20Grill%20Hotpot%20%26%20Vegan%20Food%20%2C%2047b%20Muong%20Hoa%20Sapa%20330000%20%E3%83%A9%E3%82%AA%E3%82%AB%E3%82%A4%E7%9C%81,22.32999802,103.8458099,5,Tripadvisor (20) - $$,,Open · Closes 10 PM,,2025-04-03T03:35:20.057Z,https://www.facebook.com/tiemandee/,091 178 95 28,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x2924514325405104840,Casa Italia Pizza Restaurant,007 Muong Hoa Sapa 330000 Lao Cai Province,https://www.bing.com/th?id=OLC.g2paqO1tCuHJrg480x360&pid=Local,https://www.bing.com/maps?cp=22.302499771118164%7E103.8885726928711&lvl=17.0&q=Casa%20Italia%20Pizza%20Restaurant%20%2C%20007%20Muong%20Hoa%20Sapa%20330000%20Lao%20Cai%20Province,22.30249977,103.8885727,4.5,Tripadvisor (284) - $$,,Open · Closes 11 PM,,2025-04-03T03:35:24.704Z,,0869 608 789,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x10711977422631618099,Luckydaisy's Bamboo Bar + Restaurant.,Tavan Giay 1 Sapa 330000 Lao Cai Province,https://www.bing.com/th?id=OLC.HS2sGbmU6xtOfQ480x360&pid=Local,https://www.bing.com/maps?cp=22.300098419189453%7E103.89376831054688&lvl=17.0&q=Luckydaisy's%20Bamboo%20Bar%20%2B%20Restaurant.%20%2C%20Tavan%20Giay%201%20Sapa%20330000%20Lao%20Cai%20Province,22.30009842,103.8937683,5,Tripadvisor (228) - $$,,Open · Closes 9 PM,,2025-04-03T03:35:24.704Z,,090 347 52 98,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x14969012545321899372,Sapa Bamboo Eco Home Ta Van,"Day 2 Village, Ta Van Sapa Lao Cai Province",https://www.bing.com/th?id=OLC.5nCIFVSCJQqd4g480x360&pid=Local,https://www.bing.com/maps?cp=22.306461334228516%7E103.88756561279297&lvl=17.0&q=Sapa%20Bamboo%20Eco%20Home%20Ta%20Van%20%2C%20Day%202%20Village%2C%20Ta%20Van%20Sapa%20Lao%20Cai%20Province,22.30646133,103.8875656,5,Tripadvisor (22),,,,2025-04-03T03:35:24.704Z,https://www.facebook.com/people/Sapa-Eco-Restaurant-Bar/100067105283332/,098 644 73 86,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x17030186015178829816,Lúa Cafe,Ta Van,https://www.bing.com/th?id=OLC.5TTKgLaH4g2ELg480x360&pid=Local,https://www.bing.com/maps?cp=22.302701950073242%7E103.88581085205078&lvl=17.0&q=L%C3%BAa%20Cafe%20%2C%20Ta%20Van,22.30270195,103.8858109,5,Tripadvisor (4) - $$,,Open · Closes 10:30 PM,,2025-04-03T03:35:24.705Z,,,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x16011941834885623695,Tavan View Restaurant,Tavan Village Sapa,https://www.bing.com/th?id=OLC.8gJPha8jgxEvEw480x360&pid=Local,https://www.bing.com/maps?cp=22.300466537475586%7E103.89281463623047&lvl=17.0&q=Tavan%20View%20Restaurant%20%2C%20Tavan%20Village%20Sapa,22.30046654,103.8928146,,,Vietnamese restaurant,,,2025-04-03T03:35:24.705Z,,091 459 14 24,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x1260138696606756388,Village Pub & Cafe,"Thon Ban Pho, Xa Muong Hoa Sapa 330000",https://www.bing.com/th?id=OLC.akQO6ZfWo0Uzsg480x360&pid=Local,https://www.bing.com/maps?cp=22.30047607421875%7E103.90390014648438&lvl=17.0&q=Village%20Pub%20%26%20Cafe%20%2C%20Thon%20Ban%20Pho%2C%20Xa%20Muong%20Hoa%20Sapa%20330000,22.30047607,103.9039001,5,Tripadvisor (121) - $$,,Open · Closes 10 PM,,2025-04-03T03:35:24.705Z,,097 295 91 85,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x17143822191468729748,Muong Hoa restaurant & homestay,Ta Van Dzay Ta Van Village Sapa 33 Lao Cai Province,https://www.bing.com/th?id=OLC.rCsscaJS4mnTnw480x360&pid=Local,https://www.bing.com/maps?cp=22.30450439453125%7E103.89054870605469&lvl=17.0&q=Muong%20Hoa%20restaurant%20%26%20homestay%20%2C%20Ta%20Van%20Dzay%20Ta%20Van%20Village%20Sapa%2033%20Lao%20Cai%20Province,22.30450439,103.8905487,,,,Open · Closes 11 PM,,2025-04-03T03:35:24.705Z,,096 877 02 62,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x3515048147350514858,Toàn Mán Restaurant,"Tả Van Giáy 2, Xã Tả Van, Sapa Sa Pa",,https://www.bing.com/maps?cp=22.303401947021484%7E103.89009094238281&lvl=17.0&q=To%C3%A0n%20M%C3%A1n%20Restaurant%20%2C%20T%E1%BA%A3%20Van%20Gi%C3%A1y%202%2C%20X%C3%A3%20T%E1%BA%A3%20Van%2C%20Sapa%20Sa%20Pa,22.30340195,103.8900909,,,,,,2025-04-03T03:35:24.705Z,https://www.facebook.com/toanmanrestaurant/,093 449 86 88,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x3673231238464467567,Ông Siềng Homestay,"Tả Van Dáy 1 - Tả Vẫn - Sa Pa - Lào Cai Ta Van Day, Lào Cai Province, Vietnam 330000 Lao Cai",https://www.bing.com/th?id=OLC.x2JcIdKfGl6v1g480x360&pid=Local,https://www.bing.com/maps?cp=22.296682357788086%7E103.89364624023438&lvl=17.0&q=%C3%94ng%20Si%E1%BB%81ng%20Homestay%20%2C%20T%E1%BA%A3%20Van%20D%C3%A1y%201%20-%20T%E1%BA%A3%20V%E1%BA%ABn%20-%20Sa%20Pa%20-%20L%C3%A0o%20Cai%20Ta%20Van%20Day%2C%20L%C3%A0o%20Cai%20Province%2C%20Vietnam%20330000%20Lao%20Cai,22.29668236,103.8936462,,,,,,2025-04-03T03:35:24.705Z,https://www.facebook.com/sienghomestay/,091 502 74 97,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x12487383584753282827,Sailing Sapa,Bãi đá cổ Sapa Xã Mường Sa Pả,https://www.bing.com/th?id=OLC.jFRZrdl+mQVAsg480x360&pid=Local,https://www.bing.com/maps?cp=22.3031063079834%7E103.89905548095703&lvl=17.0&q=Sailing%20Sapa%20%2C%20B%C3%A3i%20%C4%91%C3%A1%20c%E1%BB%95%20Sapa%20X%C3%A3%20M%C6%B0%E1%BB%9Dng%20Sa%20P%E1%BA%A3,22.30310631,103.8990555,5,Tripadvisor (9),,Open · Closes 9 PM,,2025-04-03T03:35:24.705Z,,097 588 66 22,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x14321654976716181403,Pavi Garden,"Thôn giàng tả chải , xã tả van, Thôn giàng tả chải mông Sapa 333200",https://www.bing.com/th?id=OLC.lcePkLanSIsErA480x360&pid=Local,https://www.bing.com/maps?cp=22.299842834472656%7E103.90252685546875&lvl=17.0&q=Pavi%20Garden%20%2C%20Th%C3%B4n%20gi%C3%A0ng%20t%E1%BA%A3%20ch%E1%BA%A3i%20%2C%20x%C3%A3%20t%E1%BA%A3%20van%2C%20Th%C3%B4n%20gi%C3%A0ng%20t%E1%BA%A3%20ch%E1%BA%A3i%20m%C3%B4ng%20Sapa%20333200,22.29984283,103.9025269,5,Tripadvisor (3) - $,,Open · Closes 9 PM,,2025-04-03T03:35:24.705Z,https://www.facebook.com/profile.php%3Fid%3D61553328308409%26mibextid%3DLQQJ4d/,097 891 79 56,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x4231132937382438883,Hu Gầu - Special Stewed Beef Noodle,Ta Van,,https://www.bing.com/maps?cp=22.30038833618164%7E103.89338684082031&lvl=17.0&q=Hu%20G%E1%BA%A7u%20-%20Special%20Stewed%20Beef%20Noodle%20%2C%20Ta%20Van,22.30038834,103.8933868,,,,Opens in 25 mins,,2025-04-03T03:35:24.705Z,,097 296 67 42,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x8814277713088417182,Thu Trang Restaurant,"Tl152, Hau Thao, Sa Pa Hau Thao 330000 Lao Cai Province",,https://www.bing.com/maps?cp=22.303733825683594%7E103.90006256103516&lvl=17.0&q=Thu%20Trang%20Restaurant%20%2C%20Tl152%2C%20Hau%20Thao%2C%20Sa%20Pa%20Hau%20Thao%20330000%20Lao%20Cai%20Province,22.30373383,103.9000626,,,,,,2025-04-03T03:35:24.705Z,,,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x5318449729326075372,Le Restaurant & Cafe,Sa Pa Su Pan 330000,https://www.bing.com/th?id=OLC.qEDVlF3y2tRwyw480x360&pid=Local,https://www.bing.com/maps?cp=22.299610137939453%7E103.91526794433594&lvl=17.0&q=Le%20Restaurant%20%26%20Cafe%20%2C%20Sa%20Pa%20Su%20Pan%20330000,22.29961014,103.9152679,5,Tripadvisor (7),Cafe,Open · Closes 10 PM,,2025-04-03T03:35:27.013Z,,098 614 64 76,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x11703502168372793508,The Quiet American,Sapa 31100,https://www.bing.com/th?id=OLC.zIpxD0DM0tjwrw480x360&pid=Local,https://www.bing.com/maps?cp=22.304018020629883%7E103.90733337402344&lvl=17.0&q=The%20Quiet%20American%20%2C%20Sapa%2031100,22.30401802,103.9073334,5,Tripadvisor (4),,Open · Closes 11 PM,,2025-04-03T03:35:27.015Z,,096 136 85 95,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x15353289910838228178,Sapa Riverside Restaurant & Cafe,Ta Van Village Sapa 31714,https://www.bing.com/th?id=OLC.pv3h6AiRQQbiKg480x360&pid=Local,https://www.bing.com/maps?cp=22.302709579467773%7E103.89006805419922&lvl=17.0&q=Sapa%20Riverside%20Restaurant%20%26%20Cafe%20%2C%20Ta%20Van%20Village%20Sapa%2031714,22.30270958,103.8900681,4.5,Tripadvisor (6),,,,2025-04-03T03:35:27.015Z,https://sapariverside.com/,0349 493 883,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x16021647786021310177,Muong Hoa Food & Drink,"Hoa Su Pan, Muong Hoa Sapa 331000",https://www.bing.com/th?id=OLC.7QxisK+HdFzJHQ480x360&pid=Local,https://www.bing.com/maps?cp=22.2947998046875%7E103.92245483398438&lvl=17.0&q=Muong%20Hoa%20Food%20%26%20Drink%20%2C%20Hoa%20Su%20Pan%2C%20Muong%20Hoa%20Sapa%20331000,22.2947998,103.9224548,5,Tripadvisor (1),,Open · Closes 9 PM,,2025-04-03T03:35:27.016Z,,0395 316 760,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x18398973543238086977,Pavi Home,"Hoà Sử Pán 1, Mường Hoa, Sa Pa, Lào Cai Sapa 31000",https://www.bing.com/th?id=OLC.aAD/rRTZs7oT8Q480x360&pid=Local,https://www.bing.com/maps?cp=22.293249130249023%7E103.9235610961914&lvl=17.0&q=Pavi%20Home%20%2C%20Ho%C3%A0%20S%E1%BB%AD%20P%C3%A1n%201%2C%20M%C6%B0%E1%BB%9Dng%20Hoa%2C%20Sa%20Pa%2C%20L%C3%A0o%20Cai%20Sapa%2031000,22.29324913,103.9235611,5,Tripadvisor (3) - $$,,Open · Closes 9 PM,,2025-04-03T03:35:27.016Z,,0833 233 570,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x18218177319114395904,O.P.A.L Vietnam,"Ta Van Giay 1 Village, Ta Van Ward, Tả Van Lào Cai",,https://www.bing.com/maps?cp=22.304765701293945%7E103.88716888427734&lvl=17.0&q=O.P.A.L%20Vietnam%20%2C%20Ta%20Van%20Giay%201%20Village%2C%20Ta%20Van%20Ward%2C%20T%E1%BA%A3%20Van%20L%C3%A0o%20Cai,22.3047657,103.8871689,,,,,,2025-04-03T03:35:30.824Z,,093 804 41 11,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x7272823934348164988,The Wild Beast,Ta Van 330000,https://www.bing.com/th?id=OLC.DA5+Nwn1uPodIA480x360&pid=Local,https://www.bing.com/maps?cp=22.245101928710938%7E103.87960052490234&lvl=17.0&q=The%20Wild%20Beast%20%2C%20Ta%20Van%20330000,22.24510193,103.8796005,5,Tripadvisor (12) - $,,Open 24 hours,,2025-04-03T03:35:38.476Z,,0339 809 197,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x13194596038537186342,Sapa Corner Restaurant,"038 Cau May Str Sapa, Lao Cai Sapa 020 Lao Cai Province",,https://www.bing.com/maps?cp=22.33331298828125%7E103.84262084960938&lvl=17.0&q=Sapa%20Corner%20Restaurant%20%2C%20038%20Cau%20May%20Str%20Sapa%2C%20Lao%20Cai%20Sapa%20020%20Lao%20Cai%20Province,22.33331299,103.8426208,,,,,,2025-04-03T03:35:40.801Z,,098 650 49 25,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x9970297611781909747,The Haven Sapa Restaurant,"80 San Sa Ho Commune, Sa Pa Just Above Cat Cat Village Entrance Sapa I- Lao Cai Province",https://www.bing.com/th?id=OLC.eNG8QJesNYDNCA480x360&pid=Local,https://www.bing.com/maps?cp=22.330625534057617%7E103.8363037109375&lvl=17.0&q=The%20Haven%20Sapa%20Restaurant%20%2C%2080%20San%20Sa%20Ho%20Commune%2C%20Sa%20Pa%20Just%20Above%20Cat%20Cat%20Village%20Entrance%20Sapa%20I-%20Lao%20Cai%20Province,22.33062553,103.8363037,,,Vietnamese restaurant,,,2025-04-03T03:35:44.599Z,,,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x10673479762391138369,Lakeview Restaurant,012 Ngu Chi Son Sapa 00000 Lao Cai Province,https://www.bing.com/th?id=OLC.+rkCq/Vu6QhjGA480x360&pid=Local,https://www.bing.com/maps?cp=22.337011337280273%7E103.84553527832031&lvl=17.0&q=Lakeview%20Restaurant%20%2C%20012%20Ngu%20Chi%20Son%20Sapa%2000000%20Lao%20Cai%20Province,22.33701134,103.8455353,,,,,,2025-04-03T03:35:50.748Z,,,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x14623829347209789071,Thóc House Vegetarian and Drinks,Thôn Tả Van Dáy 2 Sapa,https://www.bing.com/th?id=OLC.XcZ+RHTVE5zddg480x360&pid=Local,https://www.bing.com/maps?cp=22.245101928710938%7E103.87960052490234&lvl=17.0&q=Th%C3%B3c%20House%20Vegetarian%20and%20Drinks%20%2C%20Th%C3%B4n%20T%E1%BA%A3%20Van%20D%C3%A1y%202%20Sapa,22.24510193,103.8796005,,,,Open 24 hours,,2025-04-03T03:35:50.748Z,,0357 342 865,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x13772894356130292334,Vietnamesse Food European Cuisine,001 Muong Hoa Street Sapa,,https://www.bing.com/maps?cp=22.333017349243164%7E103.84288787841797&lvl=17.0&q=Vietnamesse%20Food%20European%20Cuisine%20%2C%20001%20Muong%20Hoa%20Street%20Sapa,22.33301735,103.8428879,,,,,,2025-04-03T03:35:50.748Z,,090 910 71 11,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x17396322139410329187,Sapa Cardamon Restaurant,01a Thac Bac Street Sapa 330000 Lao Cai Province,https://www.bing.com/th?id=OLC.VrqU75etBXVJXg480x360&pid=Local,https://www.bing.com/maps?cp=22.335773468017578%7E103.83927154541016&lvl=17.0&q=Sapa%20Cardamon%20Restaurant%20%2C%2001a%20Thac%20Bac%20Street%20Sapa%20330000%20Lao%20Cai%20Province,22.33577347,103.8392715,,,Japanese restaurant,Open · Closes 9 PM,,2025-04-03T03:35:50.748Z,,0214 3871 363,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x18170318420538609095,Little SaPa Restaurant,5 Dong Loi Sapa 330000 Lao Cai Province,https://www.bing.com/th?id=OLC.24BqRo5WpTNj6Q480x360&pid=Local,https://www.bing.com/maps?cp=22.33338737487793%7E103.84139251708984&lvl=17.0&q=Little%20SaPa%20Restaurant%20%2C%205%20Dong%20Loi%20Sapa%20330000%20Lao%20Cai%20Province,22.33338737,103.8413925,5,Tripadvisor (109) - $$,,Open · Closes 3 PM,,2025-04-03T03:35:50.748Z,,0388 063 526,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x5087369974275143116,Nha Hang Pho May,013 Cầu Mây Sapa 330000 Lao Cai Province,https://www.bing.com/th?id=OLC.rEVv/moddVa1Hg480x360&pid=Local,https://www.bing.com/maps?cp=22.333999633789062%7E103.8421859741211&lvl=17.0&q=Nha%20Hang%20Pho%20May%20%2C%20013%20C%E1%BA%A7u%20M%C3%A2y%20Sapa%20330000%20Lao%20Cai%20Province,22.33399963,103.842186,3.5,Tripadvisor (232) - $$,,Open · Closes 11 PM,,2025-04-03T03:35:50.748Z,https://www.facebook.com/nhahangphomaysapa/,091 440 32 42,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x18065978519121505105,Lien Ton Restaurant,61 - 63 Xuan Vien Sapa,https://www.bing.com/th?id=OLC.Qi25GxtKjC5OTw480x360&pid=Local,https://www.bing.com/maps?cp=22.33656120300293%7E103.8438720703125&lvl=17.0&q=Lien%20Ton%20Restaurant%20%2C%2061%20-%2063%20Xuan%20Vien%20Sapa,22.3365612,103.8438721,2,Tripadvisor (20) - $$,,,,2025-04-03T03:35:50.748Z,,090 629 33 88,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x16337736141053567149,The Old Town Restaurant,04A Mường Hoa Sapa 330000,https://www.bing.com/th?id=OLC.c6v+hNviWeX9Vg480x360&pid=Local,https://www.bing.com/maps?cp=22.333051681518555%7E103.84297180175781&lvl=17.0&q=The%20Old%20Town%20Restaurant%20%2C%2004A%20M%C6%B0%E1%BB%9Dng%20Hoa%20Sapa%20330000,22.33305168,103.8429718,5,Tripadvisor (59),,Open · Closes 11 PM,,2025-04-03T03:36:18.366Z,https://theoldtownrestaurant.net/,0376 226 339,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x16281163820505330688,"Nhà hàng Hải Yến Sapa, Lào Cai","13 Đường Thạch Sơn, Lào Cai 100000",,https://www.bing.com/maps?cp=22.336034774780273%7E103.84407043457031&lvl=17.0&q=Nh%C3%A0%20h%C3%A0ng%20H%E1%BA%A3i%20Y%E1%BA%BFn%20Sapa%2C%20L%C3%A0o%20Cai%20%2C%2013%20%C4%90%C6%B0%E1%BB%9Dng%20Th%E1%BA%A1ch%20S%C6%A1n%2C%20L%C3%A0o%20Cai%20100000,22.33603477,103.8440704,,,,,,2025-04-03T03:36:18.366Z,https://www.facebook.com/people/Nh%C3%A0-h%C3%A0ng-H%E1%BA%A3i-Y%E1%BA%BFn-Sapa-L%C3%A0o-Cai/100064739534091/,,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
